"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000159063",384.841902371959,0.751493468372559,0.264283336438587,2.84351438308404,0.00446189954848396,0.0214583116005514
"ENSG00000261512",33.4605986128699,1.51159928856282,0.531702190559806,2.84294350371459,0.00446989930620765,0.0214913032170213
"ENSG00000106070",307.984890083784,1.06911091294595,0.376126774349599,2.84242172016247,0.00447722244741312,0.0215210256668033
"ENSG00000278621",22.3744672462133,1.90451921981233,0.670122515556541,2.84204630586186,0.00448249804423373,0.0215408933792343
"ENSG00000131148",349.449455370751,0.858615503911875,0.302124378280887,2.841927251278,0.00448417226242125,0.0215434487522236
"ENSG00000156170",167.720200025066,0.926823242235128,0.326157128577437,2.84164643672683,0.00448812349244339,0.0215569395560379
"ENSG00000231852",6.18306203486813,3.16707546101071,1.11484726772454,2.84081555626438,0.00449983296342266,0.0216076776652053
"ENSG00000095303",377.65786780892,-1.61088246588179,0.567267104368267,-2.83972480243807,0.00451524680596076,0.0216761733757643
"ENSG00000160161",13.4710370960102,2.91597773814427,1.02689797691569,2.8395982889191,0.00451703770719662,0.0216792517293476
"ENSG00000159200",655.820175833641,-0.996211260223254,0.350869846990099,-2.83926153463785,0.00452180787315989,0.0216911043154861
"ENSG00000182379",17.1532654983865,3.33814736861098,1.17568371430672,2.83932432506256,0.00452091809306664,0.0216911043154861
"ENSG00000167397",97.6324286094116,1.26137650255493,0.444290503773173,2.83908049315163,0.00452437423390923,0.0216978954549406
"ENSG00000204315",104.992717619017,1.47735739093496,0.520389746770886,2.83894408009041,0.00452630883426103,0.0217016541285686
"ENSG00000152192",11.7102324792506,3.9033225700892,1.37506176568097,2.83865253729614,0.00453044598596054,0.0217159684690539
"ENSG00000127241",132.312842443127,1.6387432756704,0.577405976486882,2.83811277056921,0.00453811461416275,0.0217433902011957
"ENSG00000228742",11.6092110083505,2.85719746406251,1.00675921753843,2.83801470529219,0.0045395091185984,0.0217433902011957
"ENSG00000253598",27.4403422580878,-2.05953998135414,0.725699532400086,-2.83800648808837,0.00453962598621772,0.0217433902011957
"ENSG00000196188",336.604291152812,-4.91350301263895,1.73172313361403,-2.83734906421484,0.00454898490874616,0.0217826837034602
"ENSG00000004846",7.66964539692611,-4.8285451756899,1.70234020009255,-2.83641611437443,0.00456229615056862,0.0218353346475311
"ENSG00000078177",252.499024325288,-1.37607289177679,0.485138578216317,-2.8364532394767,0.00456176577973904,0.0218353346475311
"ENSG00000119946",8.33722950629934,-2.55190537385317,0.899913608783789,-2.83572261708767,0.00457221375488978,0.021877248103516
"ENSG00000187987",7.63515371385123,-4.87402427129352,1.71937844179744,-2.8347594414399,0.00458602038423325,0.0219377438826703
"ENSG00000264769",10.2428474413182,3.34232277069142,1.17908468114716,2.83467576513638,0.0045872216220384,0.0219379249624089
"ENSG00000128881",135.526528068176,-1.19683779726544,0.422278885757102,-2.83423547241685,0.00459354705923465,0.0219626057038509
"ENSG00000170619",350.908079638625,1.15367833221964,0.407096190964076,2.83392072396335,0.00459807371353932,0.0219786757962512
"ENSG00000049246",157.735254310778,-1.41685752126645,0.50007655619631,-2.8332812320645,0.00460728321269994,0.0220154898130574
"ENSG00000165389",1492.42261334884,-0.797135372034161,0.281352767962978,-2.83322384849988,0.00460811042541961,0.0220154898130574
"ENSG00000128609",1156.3341919591,-0.772893240147191,0.272809786127412,-2.83308473320756,0.00461011640009611,0.0220192249012651
"ENSG00000233968",3.27609494059208,-4.91878359916039,1.73624081939608,-2.83300769352451,0.00461122761494913,0.0220192249012651
"ENSG00000196976",177.401194657171,1.51307754159211,0.534239402518488,2.83220880837172,0.00462276498433821,0.0220687289391558
"ENSG00000119689",1752.3934092636,-1.0664645161065,0.376590643467377,-2.83189328945419,0.00462732885341399,0.0220849253831505
"ENSG00000157823",520.30896780487,-1.40342948232698,0.495620712869191,-2.83166027142491,0.00463070199531739,0.0220954320662196
"ENSG00000126953",175.2997007799,1.30937955309833,0.462454597632553,2.83136887340173,0.0046349233723892,0.0221043879699401
"ENSG00000133169",7.44349522936901,-2.77151907443022,0.978848559637901,-2.83140741960684,0.00463436476763575,0.0221043879699401
"ENSG00000100297",944.637320347917,0.799768556212359,0.282583201932788,2.83020558455765,0.00465181025861615,0.0221793137918394
"ENSG00000050130",469.046950988092,-0.774619799257899,0.273808681324412,-2.82905492810186,0.0046685685514407,0.0222458382902819
"ENSG00000076356",1247.6714617779,-0.710980728683524,0.251332695117111,-2.82884297386075,0.00467166143233369,0.0222458382902819
"ENSG00000132613",135.139246789378,1.51920406917715,0.537033684516319,2.82888040914124,0.00467111503398807,0.0222458382902819
"ENSG00000175854",149.892986433857,1.05603009982501,0.37328886378357,2.82898902775007,0.00466952998458653,0.0222458382902819
"ENSG00000198561",7344.13057561866,-0.821827266095233,0.290491482848832,-2.82909246782598,0.00466802095717872,0.0222458382902819
"ENSG00000140043",215.027890393878,-1.41737112721599,0.501162482942898,-2.82816686295627,0.00468153978601492,0.022287249620016
"ENSG00000197712",822.756250901639,-1.44214245038656,0.509978650656728,-2.82784867274235,0.0046861952615921,0.0223037819403943
"ENSG00000071462",1459.50283130593,0.917786202062827,0.324628130164679,2.8271924604847,0.00469580961179964,0.0223439015517804
"ENSG00000101040",1585.41338989711,1.22352104566188,0.432833926317708,2.82676789241283,0.00470203958849145,0.0223622599042076
"ENSG00000204138",720.929313382477,-0.761007149489088,0.269213253916377,-2.82678188543226,0.00470183414019928,0.0223622599042076
"ENSG00000185480",213.189628414213,1.08240990908512,0.382956002016277,2.8264602288153,0.00470655882073306,0.0223781088458304
"ENSG00000163597",535.239243444774,0.946825900249693,0.335009581250065,2.82626513760197,0.00470942652803143,0.0223821676529109
"ENSG00000188343",184.371144992412,1.46261161360026,0.517511346817449,2.82624066620937,0.00470978635237581,0.0223821676529109
"ENSG00000205683",63.5271737974881,-1.98403454940014,0.702118735153286,-2.82578209363263,0.00471653375152712,0.0224085857779156
"ENSG00000079102",42.9632531153738,-2.4815645961487,0.878242185717029,-2.82560395811852,0.00471915718171681,0.022415402260865
"ENSG00000158079",152.392700309731,0.97264046722163,0.344296949641681,2.82500460208516,0.00472799369536707,0.0224517192428952
"ENSG00000188846",9493.03795167907,0.937819809074314,0.332006014979431,2.82470728469306,0.00473238270388322,0.0224669034861848
"ENSG00000181938",127.111370751709,1.14940766258267,0.406945772449119,2.8244737761132,0.00473583235000372,0.0224776216018173
"ENSG00000137106",1116.68505504725,1.04330775782965,0.369409599381593,2.82425730023309,0.00473903240324427,0.0224871499818765
"ENSG00000158850",600.56088578066,0.8286962547722,0.293456381363308,2.82391628671468,0.00474407740343972,0.0224997654921184
"ENSG00000169242",2184.59516370414,1.82789044390767,0.647278329597081,2.82396360317748,0.00474337710694706,0.0224997654921184
"ENSG00000106546",786.475923249616,-0.69031837546999,0.24446588681632,-2.82378201907844,0.00474606511046716,0.0225032168235419
"ENSG00000232533",30.9341056475689,1.61354851417904,0.571429374342051,2.8237059322281,0.00474719183984991,0.0225032168235419
"ENSG00000182487",19.8662002317544,-1.79847959519791,0.63714466782455,-2.82271780024243,0.00476184656160562,0.0225670119658701
"ENSG00000112874",419.817299215355,-1.28725693691165,0.456075896380274,-2.8224621102062,0.00476564529446683,0.0225793400295882
"ENSG00000211448",68.5117381221837,-2.54228168334625,0.900764911191795,-2.82235869954412,0.00476718242359691,0.0225809492493763
"ENSG00000278594",5.69201040129721,6.32899213067908,2.24331141939552,2.82127219429235,0.00478335972990464,0.0226518870986469
"ENSG00000116922",329.980348346574,1.6262261342867,0.576440785613144,2.82115036769462,0.00478517673720869,0.0226528734323968
"ENSG00000134504",56.3177675837156,-1.63212082331899,0.578541161310855,-2.82109715343492,0.00478597060797947,0.0226528734323968
"ENSG00000162391",36.8394291938393,-1.47990984876927,0.52467507444844,-2.82062160152168,0.00479307036777099,0.0226750948131103
"ENSG00000197283",276.859172618944,0.706201056090802,0.250364612831564,2.82069038473064,0.00479204287853412,0.0226750948131103
"ENSG00000204588",57.964616574539,1.17936173636262,0.418243296861484,2.819798297337,0.00480538443765235,0.0227276484426412
"ENSG00000125885",383.748715327176,1.64280857167438,0.582717258227365,2.81922072579732,0.00481404019002415,0.0227628775986172
"ENSG00000281852",20.9743393528088,-3.10359047101109,1.10095308569128,-2.81900338111354,0.00481730106896875,0.022772586176371
"ENSG00000151322",4.30889174304967,-3.8772342196542,1.37544695418019,-2.81889040349445,0.00481899689100114,0.0227748933267189
"ENSG00000132915",81.5813460333018,-2.13266495968041,0.756631138061837,-2.81863229306605,0.00482287321936546,0.0227875019537896
"ENSG00000173376",204.484765432082,-1.9361466439121,0.687123682634999,-2.81775565715814,0.00483605969826509,0.0228440825977417
"ENSG00000114654",56.5546025287166,-1.72440382857283,0.612037104632382,-2.81748249496832,0.00484017530291236,0.0228577975674977
"ENSG00000115073",1101.43341179889,0.59095339883924,0.209754561928302,2.81735659718923,0.00484207321143675,0.0228610351898004
"ENSG00000126524",1651.5494701355,-0.786799349192269,0.279369221056136,-2.81634228072021,0.00485738861052877,0.0229276037618876
"ENSG00000157593",988.713362857096,0.930081249223038,0.330267714250895,2.8161434166601,0.00486039643858908,0.0229360599705892
"ENSG00000143537",1750.33592683272,0.971928725740121,0.345203846899429,2.81552113184672,0.00486981941445522,0.0229747772575387
"ENSG00000133574",366.871444079508,-1.28401891214344,0.456084576966028,-2.81530877602792,0.00487303880231956,0.0229842152814757
"ENSG00000198791",823.201672793464,-0.77185082862762,0.274175731830012,-2.81516829908989,0.0048751695394161,0.0229885151299748
"ENSG00000011132",201.319953464965,0.889364144435377,0.3159553671237,2.81484107243281,0.00488013614218818,0.0229958654710915
"ENSG00000112319",4.66993927501025,-4.36024301543039,1.54902840938887,-2.81482443382082,0.00488038880307727,0.0229958654710915
"ENSG00000134389",49.5132586351797,6.45534278915429,2.29331164024917,2.81485633084429,0.0048799044503411,0.0229958654710915
"ENSG00000245970",44.0338079966376,1.31078673532773,0.465685905913656,2.81474427008054,0.00488160627251309,0.0229958654710915
"ENSG00000106484",829.059237624612,0.935412730599259,0.332418652913368,2.81395981363006,0.00489353454206229,0.0230347930253791
"ENSG00000165915",333.044171424768,1.04264356159057,0.370516261271731,2.81402915491991,0.00489247909259476,0.0230347930253791
"ENSG00000167562",178.112099936697,-1.19058411516312,0.423080206745649,-2.81408606732313,0.0048916129781024,0.0230347930253791
"ENSG00000229261",5.11363935227922,-3.39470896181536,1.20643290283293,-2.81383983630085,0.00489536121334766,0.0230376407287489
"ENSG00000134070",163.883603974844,1.41960978381166,0.504536430152394,2.81369133916232,0.00489762295679159,0.0230399954757232
"ENSG00000146731",3790.25478107409,0.955746227630259,0.339682404588201,2.81364655549032,0.0048983052374277,0.0230399954757232
"ENSG00000172428",291.941116724993,0.889436353310575,0.316130859429226,2.81350689684788,0.00490043349335927,0.023044257951191
"ENSG00000165392",197.070348327052,-1.39538211157291,0.496085722231252,-2.81278426094764,0.00491145909811839,0.0230903475974117
"ENSG00000138382",378.934012820554,0.924170774664883,0.328575903024536,2.81265535956199,0.00491342816535436,0.0230938471869609
"ENSG00000211959",583.463330292315,-2.50985237391172,0.892387801074968,-2.8125130922771,0.0049156022358514,0.0230983083382631
"ENSG00000148357",284.664868157319,-2.08640854049757,0.741974613656035,-2.81196755535464,0.00492394697586679,0.0231317558853812
"ENSG00000224080",23.9284574612133,-1.55825261881919,0.55417444350837,-2.81184496519579,0.00492582392375391,0.0231348098954489
"ENSG00000136021",1028.94212403377,-0.827761182813709,0.294451678674163,-2.811195325973,0.00493578119607952,0.0231700338597141
"ENSG00000172009",900.712446772221,0.963680440844927,0.342799725399517,2.81120540491041,0.00493562657336951,0.0231700338597141
"ENSG00000172366",621.480379221948,0.971829795524589,0.345721526779274,2.81101904350045,0.00493848628428582,0.0231769626338421
"ENSG00000137720",237.970104625375,0.847793775254987,0.301644604667767,2.81057165331617,0.0049453575928892,0.0232034357126429
"ENSG00000137331",1921.87918743624,2.06377376146339,0.734405749922137,2.81012745567718,0.004952188421538,0.0232281931689132
"ENSG00000260105",6.15155338630393,3.40217267980323,1.21070815347388,2.81006836374349,0.00495309777441799,0.0232281931689132
"ENSG00000139921",836.235394652327,-0.7779266912947,0.276846979293929,-2.80995188489586,0.00495489068422939,0.0232293196746189
"ENSG00000253929",8.65259114907662,4.1419528745736,1.47406086210196,2.80989271275226,0.00495580172089896,0.0232293196746189
"ENSG00000184227",48.8622105372048,-1.67933117171891,0.597689582232735,-2.80970460526613,0.00495869890115823,0.0232371235534644
"ENSG00000185596",384.14191467746,0.872903296024939,0.310693720862523,2.80952989201602,0.00496139115896086,0.0232439634992609
"ENSG00000221988",119.530642780581,1.44304091600583,0.513667062323469,2.80929228648325,0.00496505468177733,0.023255349263357
"ENSG00000103353",653.745434972439,0.635450539127191,0.226238498629511,2.80876395032928,0.00497320960628535,0.0232877609996828
"ENSG00000243554",50.258681451268,1.36222921199842,0.485024617515199,2.80857746762871,0.0049760908774057,0.0232954681418171
"ENSG00000166833",451.341634968352,0.953210608072531,0.33942474460078,2.80831207280914,0.00498019399164626,0.0233088900720957
"ENSG00000124214",2754.26291492197,0.818505432957601,0.291481488855352,2.80808718307249,0.00498367327489456,0.0233193863386319
"ENSG00000174145",9.56458972924117,-4.1374740698576,1.4736787478217,-2.80758209750487,0.00499149549873488,0.0233501936540917
"ENSG00000147316",222.013228839931,-0.98330246712974,0.350269521101662,-2.80727385025415,0.00499627475520084,0.0233667542308587
"ENSG00000144820",161.938206539229,-2.34146628595396,0.834097327121728,-2.80718593600318,0.00499763859040184,0.02336733719296
"ENSG00000003147",810.651273009562,1.04093126133214,0.370837264870997,2.80697588926034,0.00500089845977795,0.0233767829092793
"ENSG00000131467",1745.50102090537,0.571517587121653,0.203657555269444,2.80626754242199,0.00501190599349372,0.0234224315537326
"ENSG00000254098",3.38042344086152,-5.38820366877289,1.9201661790439,-2.80611320393936,0.00501430727985713,0.0234278474668647
"ENSG00000168066",2790.47536996752,0.578916848659779,0.206313396831621,2.80600706279996,0.00501595928803731,0.0234297607863561
"ENSG00000180626",51.0890842042657,-1.98657441260669,0.70800137101619,-2.80589062949888,0.00501777205207621,0.0234324238697378
"ENSG00000185504",513.121663575466,0.944479667596679,0.336778680530067,2.80445206956132,0.00504021808605441,0.0235314167983976
"ENSG00000277443",2475.84824289707,-1.1734703239186,0.418474352038177,-2.80416307045633,0.00504473831113345,0.0235466906764959
"ENSG00000105717",36.7966000538429,1.69833985341546,0.605672102445407,2.80405824629927,0.0050463787677206,0.0235485187881483
"ENSG00000051341",205.558869309744,1.13670752188023,0.405463003916578,2.80348024579353,0.00505543291118195,0.023579099284234
"ENSG00000118046",1225.3281986668,0.744212421076871,0.265455372988404,2.80353120262283,0.00505463410323982,0.023579099284234
"ENSG00000197982",194.899187703625,2.00889744484728,0.716639789506511,2.80321784285888,0.00505954819159443,0.0235924580239605
"ENSG00000167315",2223.39619118181,-1.01851324073303,0.363378465929596,-2.80289928058192,0.00506454829210365,0.0236099350171072
"ENSG00000257218",398.982405469134,0.585910849525631,0.20904421984177,2.80280818081993,0.00506597899995618,0.0236107676723118
"ENSG00000075914",506.512711342035,1.00894362885378,0.36003813541457,2.80232433625962,0.0050735838301422,0.0236403682443764
"ENSG00000090382",6068.01212933834,-1.46617522909791,0.52338642120797,-2.80132454662082,0.0050893307334095,0.0237078828161816
"ENSG00000164039",286.621149783645,-1.52232737042446,0.543484448819577,-2.80105046930209,0.00509365521899324,0.0237221675634862
"ENSG00000117620",1762.60661039238,-1.31163476376681,0.468377012721025,-2.80038244436229,0.0051042094618616,0.0237654513141541
"ENSG00000014824",1305.5410535701,-1.0292138284048,0.36757437950331,-2.80001514195721,0.00511002095507897,0.0237866366699393
"ENSG00000234062",27.9307174689881,1.90348209406299,0.680118499490654,2.79875065225915,0.00513007359314656,0.0238740863144039
"ENSG00000185052",109.96395654189,-1.20967033479177,0.432254648215353,-2.79851319074561,0.00513384724770005,0.0238857531581248
"ENSG00000197948",368.111349257269,1.01243160236329,0.361803984729718,2.79828759520052,0.00513743465612497,0.0238921362117708
"ENSG00000274080",9.96901601869496,3.12432935482667,1.11652273316189,2.79826756950919,0.00513775321306309,0.0238921362117708
"ENSG00000082212",1147.49968649205,-1.18406572755204,0.423176705010025,-2.79804089765288,0.0051413602206641,0.0239026672218073
"ENSG00000137764",245.915654519944,-0.967770377164883,0.34588354022472,-2.79796597587767,0.00514255294685645,0.0239026672218073
"ENSG00000145723",73.7768287363623,-1.05104378182821,0.375760946974359,-2.79710755013595,0.00515623661568768,0.0239603631991184
"ENSG00000213397",35.2924020584187,1.41821825863671,0.507059460124688,2.79694665057223,0.00515880508133739,0.0239663925643703
"ENSG00000120697",594.291166783,0.91941595155904,0.328743455761834,2.7967581877132,0.00516181501453,0.0239744693913774
"ENSG00000124564",5.84674780515324,3.37625146148832,1.20735773973839,2.79639691730463,0.00516758928783006,0.0239953782813621
"ENSG00000184544",3.18764638672728,-5.49461184164872,1.96510217237857,-2.79609473689503,0.00517242359359026,0.0240119132703918
"ENSG00000188848",8.22822958208978,-3.00663837500827,1.07534274344822,-2.79598146109874,0.00517423684146964,0.0240144189317236
"ENSG00000164651",9.31415686894101,6.19923743849723,2.2174197228272,2.79569870091768,0.00517876559576829,0.0240295233364672
"ENSG00000185634",11.1205417380439,-2.51844384207059,0.900855382135597,-2.79561391541036,0.00518012423845464,0.0240299145792224
"ENSG00000181135",253.251260100721,1.34707569778468,0.482053330082828,2.79445367082771,0.00519874892968887,0.0241103808576348
"ENSG00000129946",124.363126193335,1.58129566126434,0.565945553436814,2.79407736603214,0.00520480250001962,0.0241265881865462
"ENSG00000237846",27.914301260962,1.6098607367991,0.576152628656182,2.79415671599718,0.0052035254769581,0.0241265881865462
"ENSG00000158604",1425.73380432054,0.758280952853272,0.271400960292349,2.79395088372739,0.00520683863542464,0.0241300949000252
"ENSG00000171435",19.5045273103766,-2.15406392831315,0.771028978961048,-2.79375222863312,0.0052100380745654,0.0241389896737297
"ENSG00000142530",17.0703864942044,1.75219297555068,0.627214436709475,2.79361072226451,0.00521231818820548,0.0241436217329872
"ENSG00000136875",696.874659394789,0.937408688665857,0.335619426125992,2.79307041158563,0.00522103259207707,0.0241780480326123
"ENSG00000198478",2296.68281720097,-0.980065176068457,0.350911633519816,-2.79291161207145,0.00522359629264197,0.0241839811663024
"ENSG00000126768",561.466666114144,1.06664193738819,0.381965847910011,2.79250604006744,0.00523014911483897,0.0242030588599142
"ENSG00000159433",155.518087975069,-1.76548104081494,0.632222917115636,-2.792497698232,0.00523028397168957,0.0242030588599142
"ENSG00000157322",5.45826851624564,-3.97626538828996,1.42404810955158,-2.79222686482275,0.00523466406057801,0.0242173847375661
"ENSG00000109065",613.063952140494,1.15777847335107,0.41466508028368,2.79208095496977,0.00523702518017195,0.0242185754340251
"ENSG00000237037",59.9640325959629,-1.27159164359349,0.455445554463174,-2.79197289584326,0.00523877441774346,0.0242185754340251
"ENSG00000255986",7.41873445258423,-3.12421108445932,1.11897205771859,-2.7920367295222,0.0052377410282751,0.0242185754340251
"ENSG00000170089",196.721817557883,0.922623072037935,0.330470977735846,2.79184295806881,0.00524087852104975,0.0242223642822145
"ENSG00000074842",1834.38865787123,0.987096704178027,0.353575031595829,2.7917602092061,0.00524221888459358,0.0242226222756141
"ENSG00000100934",1202.97274362577,-0.978609358841046,0.350583534856261,-2.79137284425601,0.00524849752917002,0.0242456927750022
"ENSG00000139112",603.207148302657,-0.804292743919187,0.288157227912636,-2.79115936027478,0.0052519607091415,0.0242557489817
"ENSG00000137161",907.193403377446,0.87654597628525,0.314112412606863,2.79054867335765,0.00526187879652397,0.0242956044236172
"ENSG00000178977",43.7242434999361,-1.28263848166808,0.459652253302427,-2.79045402791526,0.00526341743432486,0.0242967595003828
"ENSG00000173511",363.904710608105,1.19871977698411,0.429619536180165,2.79018916979935,0.00526772535620577,0.0243106943323476
"ENSG00000159674",742.142473881537,1.08500496597007,0.388894318985467,2.78997381293867,0.00527123048675197,0.0243209183480993
"ENSG00000116489",2436.14828695848,-0.748674855667538,0.268405422580814,-2.78934325718446,0.0052815054786169,0.0243612013651824
"ENSG00000144648",35.0019196664101,-1.45992144593645,0.523404497396284,-2.789279521286,0.00528254506985368,0.0243612013651824
"ENSG00000102384",115.072977306331,1.54920976781188,0.55559072055941,2.78840108461858,0.00529689202250544,0.024409455735187
"ENSG00000197779",121.347707096955,-1.28082877537133,0.459316560591238,-2.78855344062194,0.00529440116796249,0.024409455735187
"ENSG00000275700",1040.57535053026,0.691489059630807,0.247983244642897,2.78845073031677,0.00529608025323482,0.024409455735187
"ENSG00000272196",20.1478815155885,2.6898092727121,0.964684077227022,2.78827995217247,0.00529887316118711,0.0244126193990973
"ENSG00000106355",539.842568511014,0.765856163367966,0.274690438964151,2.78806996798282,0.00530230906873313,0.0244224821956768
"ENSG00000149136",3018.58457079138,0.638844462477119,0.229176914661384,2.78756027159642,0.00531065744764098,0.0244549615360601
"ENSG00000109181",43.2570921147216,3.58324097888305,1.28549290667965,2.78744515840103,0.00531254454320795,0.0244576788211114
"ENSG00000244067",32.3316136441922,6.44930280761336,2.31383673956918,2.78727651667168,0.00531531024649511,0.0244644386912761
"ENSG00000162723",4.59656187116209,4.01527428311121,1.44072077455731,2.78698992477912,0.00532001330057599,0.0244801100070672
"ENSG00000088280",333.758954722831,-1.24898816984388,0.448204132321403,-2.7866502777985,0.00532559186977364,0.0244883245760048
"ENSG00000089123",272.396185501813,1.23119728100212,0.44180069380512,2.78677081830298,0.00532361143452064,0.0244883245760048
"ENSG00000175305",110.58125810296,0.921731083768487,0.330767428799985,2.78664403902313,0.00532569438861937,0.0244883245760048
"ENSG00000196083",138.464668218215,0.983647544398407,0.353050394461062,2.7861392023084,0.00533399604141644,0.0245205176384665
"ENSG00000166501",167.456090122921,-1.36966853175882,0.491630959375165,-2.78596883625797,0.00533680021680406,0.0245274291221726
"ENSG00000175931",640.770089910096,0.858458817460702,0.308184230535007,2.78553778034139,0.0053439012178812,0.0245540802304059
"ENSG00000107099",407.202744581602,-1.1840341823693,0.42514992718525,-2.78498032496046,0.00535309711303526,0.0245903415981744
"ENSG00000108700",51.8370116544597,-2.73111623635559,0.981065032074454,-2.78382792889954,0.00537215258752438,0.0246598542704351
"ENSG00000131149",1829.15571048293,0.92848556766672,0.333519369660428,2.78390298174302,0.00537090968715307,0.0246598542704351
"ENSG00000137807",336.191937938141,0.970708366313034,0.34868857172473,2.78388351390924,0.00537123205609526,0.0246598542704351
"ENSG00000255587",9.6370905319054,-2.86580653144905,1.02985940310211,-2.78271628420031,0.00539059223487629,0.0247384759730012
"ENSG00000187109",3711.04249883389,0.892394899994841,0.320757468842482,2.78214846630144,0.00540003307094879,0.0247757721700441
"ENSG00000106100",258.418641961136,1.03258359082752,0.371173246715612,2.78194508888911,0.00540341815910619,0.0247792451912124
"ENSG00000229638",58.1250125269659,1.23440939496764,0.443719545323371,2.78195857716394,0.00540319359601377,0.0247792451912124
"ENSG00000254685",195.84691401065,-0.835742883174818,0.30043956732849,-2.78173374634456,0.00540693785164261,0.0247893574199914
"ENSG00000155329",323.479049857483,-1.0348829030049,0.372120904800419,-2.78103941395054,0.00541851581902359,0.0248364007776684
"ENSG00000106266",627.285755213298,1.24495006823404,0.447700657465292,2.78076444042424,0.0054231071765111,0.0248514051099562
"ENSG00000106299",1859.09373873872,-1.33707138542323,0.480938534391157,-2.78012945482918,0.00543372324193583,0.0248940036863906
"ENSG00000277494",11.4785637710874,-2.07180126144167,0.745498393883585,-2.77908212605109,0.00545127410209105,0.0249683448489509
"ENSG00000226363",7.78041594847789,-4.70516093201044,1.69350781893364,-2.7783520568409,0.00546353866202944,0.0250184430669959
"ENSG00000114098",457.447351710022,-0.738624025378214,0.2659229992536,-2.77758609616846,0.00547643293869418,0.0250653145448923
"ENSG00000185787",3410.71796256268,-0.737562522630435,0.265537658492075,-2.7776192906832,0.00547587356922074,0.0250653145448923
"ENSG00000120068",194.412336778494,2.69346601025318,0.969748065775007,2.77749046923915,0.00547804466148244,0.0250666071782515
"ENSG00000172922",356.078145966758,0.996793966851294,0.359105703652802,2.7757675712526,0.00550715630302199,0.0251937036404866
"ENSG00000135916",16941.6522106023,-1.54470091450126,0.556690596700565,-2.77479253944024,0.00552369312151123,0.0252571001921283
"ENSG00000163933",341.728655825635,0.913417166870245,0.32917687887388,2.77485214026897,0.00552268098989464,0.0252571001921283
"ENSG00000104419",9672.58353293815,1.34207777827626,0.483808591592204,2.77398500481256,0.00553742305309275,0.0253014748030458
"ENSG00000160752",1850.85661110284,1.1393595159227,0.410728365056097,2.77399764140245,0.00553720796524027,0.0253014748030458
"ENSG00000196391",152.323303236795,-1.20923961043373,0.435902686353499,-2.77410451527497,0.00553538916270723,0.0253014748030458
"ENSG00000101850",64.960652422,3.01505173547462,1.08703729322167,2.77364148799244,0.00554327295442399,0.025309805835732
"ENSG00000138075",30.0136087571042,2.78701482165688,1.00477992862533,2.77375646373616,0.0055413143605028,0.025309805835732
"ENSG00000166200",853.596591536822,-0.652574149179424,0.235274039795663,-2.77367681426386,0.00554267111040718,0.025309805835732
"ENSG00000186010",233.513753330969,1.17058151071999,0.422061561641331,2.77348523795387,0.00554593565090879,0.0253158335921537
"ENSG00000197343",700.095044748336,-1.12256492523023,0.404832325377569,-2.77291326522226,0.00555569263174759,0.0253542342586796
"ENSG00000275131",83.8594164728205,-1.08753181828446,0.392282044886791,-2.77232117161596,0.00556580915817185,0.0253942567857843
"ENSG00000183963",1196.04394144825,1.13860881390038,0.41087839692881,2.77115765251017,0.00558573751619606,0.0254790160481154
"ENSG00000105173",130.930395623479,1.49992916912808,0.541386558610135,2.77053270952783,0.00559646788218219,0.0255101446790847
"ENSG00000115145",547.573092079501,-0.881313034020252,0.318103392836301,-2.77052384183084,0.00559662027562038,0.0255101446790847
"ENSG00000165178",24.5617474820051,-1.52943263156856,0.552011923446075,-2.77065144176721,0.00559442780162672,0.0255101446790847
"ENSG00000172809",4888.93800858271,1.05583951789304,0.381138960010952,2.77022196277887,0.00560181037118777,0.0255276312637718
"ENSG00000132768",614.19852301847,1.15918902831254,0.418474185976134,2.77003711855873,0.00560499047308012,0.0255359520055259
"ENSG00000074582",424.400672906643,0.737843060018509,0.26637707045308,2.76991956839045,0.00560701368001904,0.0255389992666954
"ENSG00000157450",433.271252687229,-0.589488705584844,0.212835414214724,-2.76969275888515,0.00561091925904761,0.0255444482056641
"ENSG00000166046",111.11954904291,-1.2603821243704,0.455057149656202,-2.76972271575696,0.00561040327172718,0.0255444482056641
"ENSG00000139289",1038.79277811476,1.21698054818711,0.439506959571611,2.76896763904105,0.00562342203707028,0.0255946481922536
"ENSG00000197971",828.409579348703,-0.945835300272266,0.341592944031813,-2.76889589436069,0.00562466045016168,0.0255946481922536
"ENSG00000119899",649.906561738694,-1.63289229057014,0.590005149657252,-2.76758989564537,0.00564724685307438,0.0256912265159044
"ENSG00000102024",752.235578057321,1.63400342591533,0.590446185952341,2.76740448967388,0.0056504599529435,0.0256934466681108
"ENSG00000178531",10.9385263777047,3.12900768469877,1.13063407334717,2.76748044169193,0.00564914349922031,0.0256934466681108
"ENSG00000086289",382.790119612379,1.630077317485,0.589111399313647,2.76701031313287,0.00565729654364448,0.0257121332666917
"ENSG00000149328",931.515008904895,1.3029584381976,0.470886850289015,2.7670308427553,0.00565694029414482,0.0257121332666917
"ENSG00000163239",9.02496761621402,-2.65718054606268,0.960479071245518,-2.76651582071115,0.00566588356232152,0.0257449557433005
"ENSG00000233452",34.155982366541,-1.46428429535941,0.529364397259483,-2.76611782533923,0.00567280341642063,0.0257701888757995
