"","SRR975564","SRR975565","SRR975566","SRR975569","SRR975570","SRR975571","SRR975597","SRR975598","SRR975599"
"ENSG00000108423",7.09188817073606,7.07421708604639,7.04046142927648,7.02774653424476,6.6714241671686,6.93919699179875,7.1065752747396,7.16378055062607,6.99248095801986
"ENSG00000108424",12.6788521319978,12.2028164676697,12.2607734979988,11.5609815106085,11.4970948181362,11.6275729015249,12.0545962841965,11.4920509291333,11.4396377455315
"ENSG00000108433",8.92037658569356,8.91698413282803,8.81561642216622,8.40463194375587,8.52045474763728,8.62334556679279,8.55968283820528,8.7970909281437,8.70279031009827
"ENSG00000108439",9.4586848644354,9.57956311095799,8.91012546032777,8.08756239627056,8.27075444034677,8.61648068835106,9.29809491602708,8.98211615678688,8.70889340268872
"ENSG00000108443",9.26554629785228,9.07613671333126,9.21981933385047,9.31902631043698,9.23793734047969,9.06752876931468,8.89011438775309,8.8605856125603,8.50648011136191
"ENSG00000108448",7.72272295358841,6.54409013543273,5.89237541381581,6.68577291048852,6.28329626051715,6.36895137367609,6.99555035491927,6.53699881890473,6.44642569508086
"ENSG00000108465",10.8977361100285,11.6259231622971,10.4179352371143,10.4899824273218,10.7377866182292,10.691551025617,11.0905315193201,11.0703278911385,11.8715668255442
"ENSG00000108468",9.89755125975803,10.6087703824887,10.5840525576637,10.1081662899351,10.1768958034053,9.92292941835413,10.3256057443044,10.6867625517906,10.3170637365617
"ENSG00000108469",8.2020582490327,9.33722398109708,8.81561642216622,8.75190419071364,8.92349037242916,8.99359187254172,9.08345846186999,8.91393241055871,9.75041887492027
"ENSG00000108474",7.74098942780846,7.6554946086377,7.33528413879875,7.79176197931972,7.54250266688738,7.5145475921255,8.20026233049943,7.27836036282415,7.25261281992946
"ENSG00000108479",8.40954091154016,7.90515798270736,8.44166933441944,6.74430916104042,6.95099561699609,6.93167245875675,8.7017911364181,8.87346791348543,8.94946345504393
"ENSG00000108506",8.8468802049403,8.61882722204816,8.62640897703536,8.03917926993633,7.75939567376948,7.99445852464226,8.79578906468712,7.92787072111291,7.50050358549508
"ENSG00000108509",9.58949351706756,8.61586566376369,8.63053029465021,9.21776770638158,9.68394240566139,9.16473271049862,9.49887345380467,8.8238886926401,9.31587244708433
"ENSG00000108510",10.3443377542654,10.5975803068273,10.7519949226013,10.9646278811417,10.6784986316759,10.6208702650413,10.6900175261983,10.5444270451639,9.89904088458393
"ENSG00000108511",10.0579376958764,9.5380004784022,5.89237541381581,8.23354260283164,8.13197867902179,8.62106091905943,9.66621317970927,9.96172484488627,8.12282365588761
"ENSG00000108515",6.21983787437164,7.09168691960158,6.66498069450222,6.5045085822294,6.88629490814427,6.4029791137197,7.62630701924298,7.37695491032234,7.28610302816511
"ENSG00000108518",13.4473207304982,12.4459502681931,12.3708565377453,12.3461164994198,12.8435541948573,12.8115052573237,13.0550192266029,13.0070592545815,12.4901119371173
"ENSG00000108523",10.3224441626454,10.0699818703918,9.77879157126683,9.90305046474604,10.161431094194,9.93582894149609,10.4799569723409,10.3222656896112,9.74152992790321
"ENSG00000108528",9.87310968568482,8.9526017982397,8.57172658452043,9.06693115009618,9.38604256162009,9.45206937445165,9.36963203267441,9.46628216945198,8.61450670703881
"ENSG00000108551",5.80660333231712,6.3331859312961,6.50616124610518,7.40589316134119,8.19435595360115,6.62871270961993,8.21007301439406,9.31598449879896,6.21173385900622
"ENSG00000108556",5.32035071205461,5.04059448705042,5.11285927292909,5.30227943431945,4.88259240545612,5.25487844547814,4.59816187094879,4.93469003268844,5.31555428450052
"ENSG00000108557",9.77391233875583,8.39171234398107,9.17261377349766,8.29498452825703,8.18560980085878,8.45905924602632,9.86643177226788,8.80787006070983,8.77437011299211
"ENSG00000108559",9.96720138748146,9.50002167154335,8.97956511588539,9.1372980615574,9.16442077083574,9.14104023521548,9.93727308365054,9.18166505419148,8.49238651307314
"ENSG00000108561",11.8196060434316,10.1569261523934,10.4250553084792,10.3558116099585,10.4647763720861,10.6259947862272,11.2224767609101,10.2677695680409,9.71755449932866
"ENSG00000108576",5.13382059981683,5.18642332195921,6.74569545500015,5.07636255624121,5.12982872319989,5.77721585347739,8.37169447024074,5.59645459146815,8.41229426131421
"ENSG00000108578",9.06660019654512,8.30233137370794,9.52845364085382,8.69076968608745,8.26246436923534,8.91564799036179,9.37615997614331,8.67285569143791,8.66561696963299
"ENSG00000108582",10.8512362739305,10.8728625601774,11.7735636388243,11.2072189711077,11.1451025732431,10.7937523143818,11.2769395486481,10.1741808646911,9.79977958001926
"ENSG00000108587",10.2377807209906,9.25407779799913,9.90640482377528,9.90511870076823,9.89906024879402,9.67511693567959,10.2741384911779,9.55682527614896,9.30384103482834
"ENSG00000108588",11.7785393190143,11.5314840679533,11.5503205491564,12.0605358803942,12.0259095217744,11.7696455485038,11.4331570776541,11.0664127747523,10.538432573398
"ENSG00000108590",7.0330416459459,6.43585604038381,6.44868405434318,6.7153586336415,7.07192741443605,6.76326062021092,6.81016133295298,6.19947445075478,5.87517102469268
"ENSG00000108591",8.73361051105368,8.40207282610966,8.13969136831089,8.20686173969229,8.40480430728913,8.40427117161747,8.77615782837801,8.41862731844085,8.0182532235541
"ENSG00000108592",10.6006420337861,10.0967260378015,10.2138080943345,9.68685512950971,10.1390468974533,9.8720638825799,10.5266398877315,10.5298768675624,10.0092877121775
"ENSG00000108599",8.70922977930415,8.44612260074424,8.18532835894742,9.14782476210595,8.88629421940635,8.71401795825752,8.33184484269562,7.83030870817241,7.83986727064352
"ENSG00000108602",6.58679859005943,7.42239937297921,5.17827285983236,7.0354848858315,7.78286135833064,6.82989357129228,7.7189663414416,6.64095678490672,7.51463705881093
"ENSG00000108604",10.7256996975482,11.4796071022259,11.2802135587751,10.3588323250161,10.6862372458633,10.4751414185092,11.1437472153635,11.6536089770485,10.6486876103721
"ENSG00000108622",9.16391725068971,6.98339528096279,7.39531388236773,7.167854280309,6.81838091636634,7.50957199460451,6.17843624664944,6.25106146685476,7.0719123105322
"ENSG00000108639",11.7070010337549,11.6824401509745,10.8478232640219,10.9566755283141,10.8996356557083,11.0358583855392,11.4445808621152,11.9440221366697,12.454309281061
"ENSG00000108641",7.54677521410301,6.81373061271554,6.57909751162195,6.33390263888976,6.50637007362047,6.530859874064,7.69811474213938,7.22224633884585,6.3176055363351
"ENSG00000108651",9.78705529814324,8.79407350179871,9.55250497916429,9.10704738502853,9.15104834746369,9.29208809853637,9.86951829083538,9.42491614934537,9.25884530026185
"ENSG00000108654",12.9168975494573,13.0371472245987,12.8842200099873,13.0820496833659,12.8982089969629,12.9250990876019,12.8390921876658,12.1920861395123,12.5392156037984
"ENSG00000108666",8.18443855545548,7.80422726630691,8.0622747701781,7.69388631934465,7.91606099591987,7.55373325110262,8.22949481492565,7.61863343175991,7.25261281992946
"ENSG00000108669",9.89889704962446,9.80393174609466,9.36767217922409,10.5453868325068,10.2848233523195,10.2583234436508,9.86488603107407,9.42840905289526,10.2683990986344
"ENSG00000108671",10.6162669173195,9.89330339681537,10.6299621752292,10.1268941299856,10.251825151705,10.408632631096,10.6055606657462,10.4210695481568,10.0955156175701
"ENSG00000108679",13.067451110824,13.1298951730312,12.6392004054395,12.7301467696332,12.8348785836514,12.7343967059245,12.3379610617917,12.8089279898117,13.0143105470263
"ENSG00000108684",5.1845422584455,4.56459998955778,4.87033895547056,5.30227943431945,5.01739712820881,5.189193724759,6.13483436645451,5.83402265033738,5.12982289041072
"ENSG00000108688",5.43819123095605,4.27061930623946,5.34822710593886,4.5423030649799,4.70495906557904,4.71758996960213,5.12647271794901,4.56969369479435,4.7049560531197
"ENSG00000108691",7.81179242864423,7.39472711613187,8.97309438179984,7.71305715840382,7.88391169308703,9.01112867034274,8.60120899539258,8.10499079532533,8.25410823820253
"ENSG00000108700",5.83234097023142,4.92353180506416,6.48728017785272,5.53467225006522,7.01278620276132,8.02251627113538,5.86237998053422,5.10631213441515,5.60159952752107
"ENSG00000108733",7.00265135117763,8.07921253038258,7.80842039185639,7.29513431644518,7.35078744114456,7.12823095778297,6.74230820814294,7.31710651987647,6.47673319173197
"ENSG00000108771",7.75902381071498,7.64383103480876,7.42439338229733,7.42353244693419,7.2694738701692,8.01555339756532,6.94851234886502,7.6671535282626,7.86205119476052
"ENSG00000108773",9.94000531440265,9.82967249023489,10.1421611550024,8.79051488064299,8.92872643285386,9.1834098576339,10.2387772749896,10.3738721570019,10.2051636995996
"ENSG00000108774",10.5189981547443,10.8352494229744,10.763274519378,10.0392224442098,10.3486373172388,10.4945725721898,10.8201079405028,10.6860336712449,10.3427537189597
"ENSG00000108784",9.27387323884884,9.57348082642512,9.11795526912557,8.353898006493,7.80594574880106,8.68369587817084,9.15861647914444,8.99159810955919,9.10090613555362
"ENSG00000108785",4.95677924705833,5.8555851304687,5.17827285983236,5.15892552809705,5.39541401460337,5.37296280579923,4.83554278955448,5.2873292006811,6.09613059819165
"ENSG00000108786",6.32603411417215,7.31569074645166,5.8613377245695,6.51588426727217,7.01278620276132,6.73740417551429,5.88989313084569,6.26780032382727,7.20082205408616
"ENSG00000108788",10.7571960166181,10.2870898073424,9.77135950531794,10.5091412751252,10.7167830558607,10.5567200669247,10.5138780393302,9.91644422070527,10.1299755219295
"ENSG00000108797",7.73492668978341,6.88615678861281,7.67831856369209,7.06601219248927,6.56369465499335,7.29458034674114,6.28124617227825,6.82744793013204,6.69704093150246
"ENSG00000108798",7.02298571425852,7.23192704769081,7.97392277180831,7.18181243853309,7.38203675437434,7.7433396696268,6.97223232855725,7.07574888856117,7.95781100096708
"ENSG00000108799",8.54668887846512,9.02798800628968,8.55012745821838,9.37831942720652,9.28358151272344,9.36069103889035,9.11503573205052,8.48400985261742,9.23791842637755
"ENSG00000108819",10.3204372546292,10.2475420407149,10.5712738958313,9.78334532656448,9.9944207521756,10.0367807419855,10.4452187940303,10.2871264236988,10.4411679134603
"ENSG00000108821",15.7392339326006,13.5869982054558,15.8023545724808,11.2309024263007,11.6646950586098,11.8937892620099,13.9667012147164,13.4147005169735,14.1667362748298
"ENSG00000108823",5.02089109796978,5.22957905361826,4.87033895547056,5.56019708515684,5.87518120866671,5.99768702677295,5.50400672074795,4.78680171020728,7.03276751811062
"ENSG00000108825",5.27742349205853,5.27062152191187,5.11285927292909,4.9832233471857,4.27061930623946,4.99578393010999,5.61417064139156,5.2873292006811,5.6620391905592
"ENSG00000108826",9.71705932364918,9.34260002225848,9.29174987280628,9.24089303121364,9.79694164247342,9.4339917372617,9.27265967621968,9.30272194262252,9.46016022869637
"ENSG00000108828",10.2044328740785,9.67496299465271,10.5078620855227,9.52275515609776,9.4272891132249,10.3016715198508,10.2304000368294,9.76725598181392,10.7481550885918
"ENSG00000108829",11.868833401905,11.8996420605278,11.6269227946829,11.1668614061499,11.1838806077954,11.3529446358605,11.8275338017745,11.2678530704395,11.4156345368075
"ENSG00000108830",5.40053580636738,4.56459998955778,5.11285927292909,5.45396945021136,5.60160822051036,5.91773549583357,4.83554278955448,5.43703110989614,5.22784268784424
"ENSG00000108839",5.72567046637203,6.06184200742785,5.2387558160834,6.2252243401108,6.01257325765572,6.08709944782524,5.94305012351973,6.34835346805172,6.41539920513921
"ENSG00000108840",8.65919066549446,9.51279283941328,9.66106425903874,9.77092276003288,9.9539554431933,9.39980492783159,10.1374501316665,9.9556883218678,10.5160277184176
"ENSG00000108846",10.2930670218047,11.6405339368522,9.37994569427293,11.66102231156,11.7513387082274,12.2511191544648,11.1926077393431,11.1517666808,12.1861742036409
"ENSG00000108848",10.1613530484592,10.805733453535,10.1777271435445,10.7117322428019,10.7687293775471,10.3657064341865,10.6312392465587,10.5746703290577,11.2120071638601
"ENSG00000108852",5.7533038681153,6.27062329444866,5.17827285983236,6.77265277760045,6.6714241671686,6.26111944645551,4.99690694899455,4.56969369479435,5.87517102469268
"ENSG00000108854",8.89359175027647,9.04568360591903,9.11207911965817,9.26526479536166,8.89702023005131,8.93599271572227,8.43991255147323,8.29362109248138,8.478153066844
"ENSG00000108861",10.4118669504306,10.065656387863,10.1056956296886,10.0745658949527,9.83365121530247,10.0030341459535,10.0571666723577,9.67619614308296,10.1524995815513
"ENSG00000108883",11.1847956333466,11.1018218139017,11.1855745371857,10.1215680943891,10.1208859200202,10.2830471244567,11.0325268879975,10.8890426822579,10.578902589007
"ENSG00000108924",5.85751305287819,5.45158145760762,5.39834968941558,6.74430916104042,6.53534284266529,6.67507359914627,7.02980408850119,6.91189196353949,6.64528115783539
"ENSG00000108932",5.63832425071388,5.8555851304687,5.82944372321855,5.78644304251789,5.46901039811977,5.59464780838276,5.64844907703351,5.5038651079051,6.05506289619943
"ENSG00000108946",11.4969783898056,12.0544129452087,11.3690240553014,11.4064574714547,11.2034249204662,11.2195739239242,11.1526398050299,10.5532470920103,11.1980026188464
"ENSG00000108947",5.78026899853495,5.54570832959472,5.39834968941558,6.00891676596669,5.53746907583986,5.59464780838276,5.06459774184135,5.10631213441515,5.7192637981427
"ENSG00000108950",6.16319830863019,6.17059177084866,7.13800103177141,6.32081266957064,6.01257325765572,6.75469659065451,7.52715376566771,7.43435652640926,7.03276751811062
"ENSG00000108953",13.3997709988053,12.511202738906,12.1732917445214,12.5398541484297,12.7784459829345,12.6280372392359,13.0069711334902,12.5584324322119,11.6599675416967
"ENSG00000108960",7.84591365074902,8.40893844175353,8.34958114825251,7.73197235397042,7.50051986447248,7.61517928002903,8.0498780624559,8.13105243230284,7.23556187062134
"ENSG00000108961",6.76869251645226,6.58249521356194,7.00203518276435,6.32081266957064,6.4464385506953,6.59043088570827,7.11720339919587,7.1204624191133,6.9297514220358
"ENSG00000108963",8.54324274473215,7.68992003902716,7.95425655951979,8.18310064248661,8.36666299712989,8.30232977062541,9.09669996179278,8.64004234677208,8.60143972372153
"ENSG00000108984",8.17107984155989,9.74968091333145,8.60562304862668,10.1952449294392,10.1457987197119,10.2068069148599,8.46876669172616,7.9862144866535,8.61450670703881
"ENSG00000109016",8.75162833638983,8.32429691259026,8.13388292157178,8.43939278509454,9.0393456030629,8.75417170705514,8.65596674753391,9.22449906478411,7.99838907846344
"ENSG00000109046",10.0794600775573,9.7169502230863,10.1407201045633,10.5762090557225,10.3130900531086,10.5453447117492,10.4503801264308,9.79457136940318,10.0649692995758
"ENSG00000109062",11.172611677417,10.5726521932647,10.3854525967085,10.7069993401093,10.9260187733388,11.1189749778321,10.554708126319,10.0527618712294,10.9646903390418
"ENSG00000109063",5.43819123095605,5.45158145760762,5.65483033172225,6.29422506642052,5.82555211951569,6.36895137367609,6.41255209722898,5.4018049317347,5.53746075121698
"ENSG00000109065",9.48222618879873,9.41583057794368,9.33526274028774,8.47333079795022,8.78019567901039,8.73950845418334,9.5971275481073,8.82654119508992,10.4134617572406
"ENSG00000109066",8.35157349075873,8.17912496370922,8.47415888483418,7.58874925369553,7.91606099591987,7.7601418570146,8.50503178358794,7.62479015987148,8.66561696963299
"ENSG00000109072",4.7070210526192,5.14083556694235,4.27061930623946,6.54943510841158,5.12982872319989,5.22268259904313,12.0220396979941,12.5053028428067,10.3679940381817
"ENSG00000109079",10.3472976553254,9.17791725863219,10.080361568144,9.28923088790694,9.52378918077549,9.57263344506086,9.81292376877571,9.63144681020513,9.80831748532596
"ENSG00000109083",8.07868105977448,7.23192704769081,7.90044651748544,7.69388631934465,7.96808157647416,7.55855587505783,7.90010264728976,7.87735669291569,7.75937880894356
"ENSG00000109084",9.89620421229508,9.50642140712579,10.172095209952,8.08756239627056,8.12284120768667,8.28219988286633,10.0759916093632,10.0829814276141,10.1185801539019
"ENSG00000109089",8.94145096870202,7.54689073281123,7.95425655951979,6.15223243893399,6.53534284266529,7.01226085115722,7.64823410188563,7.68492848970695,8.84809170987605
"ENSG00000109099",8.70922977930415,8.37427667812115,9.53505301578487,9.56785227599416,9.45293500654506,10.0512471481379,8.03337766545528,7.52950023631738,8.13196111179645
"ENSG00000109101",4.80409558087004,4.56459998955778,4.27061930623946,5.53467225006522,5.71927314862087,4.84614275990945,4.27061930623946,5.36521418570363,4.88258819196125
"ENSG00000109103",8.43581043305932,7.53429200217353,8.58877486661995,7.86633517902112,8.05718813632364,7.98735699777081,8.67729827493621,8.78350232575949,8.08567799400639
"ENSG00000109107",10.1602313343701,7.36649895790671,8.76779627469064,8.46492129505214,9.49233530196359,7.8333852659098,9.95626812244913,9.10075946832146,9.21239793104609
"ENSG00000109111",11.288001834812,10.4477698099106,11.0932536260284,10.7340038426189,10.7122422215378,10.8478749385363,10.9742430473363,10.7312485652753,11.0583010975785
"ENSG00000109113",7.44611990033917,7.46955359196691,8.09852751304007,7.49195873027231,7.42764480667133,7.99799607192965,6.98394069468712,6.95223768684368,7.51463705881093
"ENSG00000109118",9.23601681684045,8.98735872213039,9.42801987184539,9.29239643893862,9.37458543700116,9.05236486848958,8.86865222026572,9.09637264265261,9.35137507871827
"ENSG00000109132",4.27061930623946,4.27061930623946,4.27061930623946,5.53467225006522,5.53746907583986,5.9010755394506,4.27061930623946,4.27061930623946,4.27061930623946
"ENSG00000109133",10.6732008304539,10.5915765754319,10.6912849248579,10.0411043851236,9.90703157039609,9.89300400320835,10.2937981895726,9.65994895417389,9.16883192518597
"ENSG00000109158",4.27061930623946,5.96317870683504,5.17827285983236,5.07636255624121,4.88259240545612,5.189193724759,4.73285034992867,4.56969369479435,4.88258819196125
"ENSG00000109171",10.0336409727345,9.97515161957629,9.72402011576287,10.2253489618578,10.1435516234622,10.0039093843319,9.95916834832803,9.08313135574628,9.56130384457424
"ENSG00000109180",10.6072415755973,10.9938731299506,10.5508065680341,10.8704166606072,10.8174610398366,10.5803788675245,10.3654965823154,10.0391249199859,10.1812644933257
"ENSG00000109181",4.27061930623946,6.69148958495315,4.76145097929766,5.15892552809705,5.53746907583986,4.71758996960213,7.49518968271865,6.64095678490672,6.90818831957921
"ENSG00000109182",4.7070210526192,5.8555851304687,4.61852241905168,9.8221740840631,9.92546167091714,9.50126418581142,5.33498626888815,7.80348241428593,8.93392486691602
"ENSG00000109184",8.44692310430957,8.76230000970961,8.74517704950284,9.08347772900852,9.05379190998334,8.88933134568094,9.15102101884567,8.44652101300066,8.66561696963299
"ENSG00000109189",8.33969318556555,7.91002141819622,8.28298020633116,8.23023457876175,8.17680982824765,7.89546724585719,7.89401548410529,7.24657171666512,7.75937880894356
"ENSG00000109193",4.27061930623946,4.77807025164739,5.17827285983236,5.39621321734768,5.22784914193891,4.90025354374337,5.38015175272972,5.47101597293347,5.31555428450052
"ENSG00000109205",4.7070210526192,5.09240635791395,5.82944372321855,4.81161478449487,4.27061930623946,4.78605746473886,5.38015175272972,5.2873292006811,4.27061930623946
"ENSG00000109220",7.54677521410301,7.68424022450488,7.72561054169402,7.66955238625978,7.28611875328798,7.53916578630603,7.13821861803659,7.30944259170459,7.42762870865354
"ENSG00000109255",7.28855409926852,5.80959213911091,4.27061930623946,5.36595805177985,5.31556128326217,5.4002360323022,6.04272560842811,5.20182074269125,6.69704093150246
"ENSG00000109265",8.47975356934103,7.71798277412171,7.72561054169402,10.1739633128727,10.1502824333124,10.2068069148599,7.24845055032608,6.80549395859105,7.73551886919279
"ENSG00000109270",9.16839123919032,8.79407350179871,9.39211550192641,9.7561021546237,9.62715787687755,9.66850685937563,8.30921757273217,8.5909340555797,8.99509673650851
"ENSG00000109320",10.8288242314699,9.73749384708378,10.4473730497015,10.4230144327105,10.689321102871,10.4976822553374,9.60640924034085,9.75479311111946,9.46016022869637
"ENSG00000109321",9.49117908669261,8.38824213980391,11.7800559301418,8.38989573170092,8.30344284462684,8.73317810322354,11.6224499655175,10.1938011903037,10.6068969312629
"ENSG00000109323",8.62374869623383,8.26873805104974,9.89448214898245,9.076147173026,8.84811025202378,8.72681973754092,7.69109551652117,8.10499079532533,8.03784460764631
"ENSG00000109332",12.1135501911787,11.2615860602434,11.7510798877909,12.0896869630099,12.0920587599957,12.1361140471517,11.044179386595,11.2423006425335,11.8413922309332
"ENSG00000109339",5.13382059981683,5.76165972106963,5.79663535825451,6.86307372107443,6.8413966903512,6.90884801220318,5.23718002955087,5.05366616404052,6.13587108637393
"ENSG00000109381",8.70615288835427,8.74072055221094,8.70666858708017,9.35428861241122,9.23371521271996,9.26458209495872,8.99569910730268,8.69625769752358,8.60143972372153
"ENSG00000109390",9.14361041030881,8.02202591294595,7.98041835000592,9.15827503457377,9.45656171537403,9.28634086469507,8.55200182772763,8.62792184448939,8.95460590205756
"ENSG00000109436",7.94362716252337,7.62021163474986,8.93364649568512,9.4466762677818,9.0680946183867,9.18804152423033,7.56611713399661,7.03890874599871,7.81733186358583
"ENSG00000109445",9.57609313005415,8.501757002539,8.53701020106601,9.06137307063603,9.18643572807387,9.15372473483551,9.51867438091139,8.93374553535746,9.03932686678475
"ENSG00000109452",8.38663453913931,8.29122094959143,8.20207357313526,8.36599800926324,7.79445042770805,8.85865332242944,7.44584220207133,8.34642159190851,8.82580818086012
"ENSG00000109458",7.99514970709031,8.66826104985196,8.42751668231893,10.3112849260399,9.9869195187852,9.5172960915938,9.10196263437264,8.3973449968048,8.11362739308668
"ENSG00000109466",8.92302783387065,8.00395885841063,8.32433058707408,8.90876859561291,8.90235338109744,8.58165509817839,8.0553360782548,7.84616487512995,7.85100247198664
"ENSG00000109472",7.43113515248214,9.11436696523649,8.86539583259339,9.63669661048679,9.83365121530247,9.78104266708751,6.51542212597551,6.31673711534866,8.50648011136191
"ENSG00000109475",12.9656949490819,11.8296436834245,11.7287196948954,12.2523984212346,12.5587557294184,12.5430091822369,12.0630430796531,12.449926934495,13.4615764144847
"ENSG00000109501",9.30670765893442,10.2331507940282,9.41615091453635,7.89174884624366,7.7234535709217,8.57458743350937,9.80165646076201,8.17345943110923,8.90233478144955
"ENSG00000109511",4.27061930623946,4.27061930623946,4.27061930623946,4.81161478449487,4.27061930623946,4.71758996960213,5.86237998053422,5.98957730949199,5.7192637981427
"ENSG00000109519",10.4718617012117,10.1680652132487,9.9182296961838,9.06137307063603,9.26715055974149,9.14898113745111,10.0103987875898,9.5992743282821,8.64028922328809
"ENSG00000109534",9.57440928475962,8.79407350179871,8.53261099983547,8.90256315327426,8.63390516093156,8.72256513998658,9.15355729491153,9.10513296251597,9.57137288405815
"ENSG00000109536",8.40954091154016,8.27627165094101,8.09852751304007,8.44510519355719,8.58163172209949,8.19872389127704,8.68433895578387,8.25467765423486,8.46377695297118
"ENSG00000109572",11.5493173258846,10.7209611032905,10.0606835772985,11.939676271834,11.7949328261323,11.1133101582072,11.17837140554,10.1896927237615,10.1856393708628
"ENSG00000109576",7.29686729906611,6.89619682857928,7.41476688365075,6.62457181227731,6.92976607361729,6.71988759279123,7.2675894131459,7.80888832312828,6.9297514220358
"ENSG00000109586",10.7475204480488,9.73067845839456,9.49725043631248,11.6756292433663,11.4623669933275,11.2214558591823,10.2518439580329,9.79457136940318,9.03447902276334
"ENSG00000109606",11.7096864504957,11.9060052204395,11.6228008311297,11.218070204474,11.1925996770538,11.1006868935513,11.6351955111098,11.0266658116876,10.9207608488885
"ENSG00000109610",9.1344923623097,10.7966291152226,8.08051617453515,9.37533741162501,8.81455403349955,9.23504926786007,7.50324886122546,9.36602564983087,9.29980812144914
"ENSG00000109618",8.26207235900372,9.11436696523649,8.08654522654665,8.82811537991368,8.7509226046848,8.55556839046058,8.48902705169954,7.70828696611747,8.21167172873101
"ENSG00000109625",5.32035071205461,5.57523215040651,6.08948334747524,5.50848975375477,5.22784914193891,6.26111944645551,5.18372351603744,4.86561396846158,5.60159952752107
"ENSG00000109654",11.5372736607049,10.8955777096857,11.0790318194611,11.605525859832,11.1258846232906,10.9136067357145,10.3654965823154,10.7860141003206,10.9974033158728
"ENSG00000109667",6.5153288685366,6.86585282934219,7.41476688365075,6.1671751977066,6.28329626051715,6.47908201536122,7.15892072968227,6.56376002734528,6.5353296255474
"ENSG00000109670",8.35551179955403,7.78845029785749,8.29862686304509,8.87957797142321,8.30344284462684,8.88172298573344,8.65954407733247,7.82498378941029,8.79172148583807
"ENSG00000109674",6.47051436015568,6.51785401561245,6.52477568641372,6.02569753949433,5.87518120866671,5.45253758254396,6.44774728618553,6.34835346805172,6.05506289619943
"ENSG00000109680",5.57586057212634,6.28655326407366,6.14038349060101,6.21096145669412,5.96851955841229,5.81399234946742,6.06640973627936,5.47101597293347,5.87517102469268
"ENSG00000109684",4.88547633716483,4.6856577550923,4.76145097929766,5.39621321734768,5.01739712820881,5.25487844547814,4.99690694899455,4.69282386211015,5.39540652985125
"ENSG00000109685",11.4133160955829,11.0562322136592,11.1415938400991,10.7786693003494,10.8536462186868,10.3458267139313,11.1758811152135,10.266794870748,9.86942969556272
"ENSG00000109686",10.751249505753,10.6734363247421,10.7234038645796,11.8424249960326,11.6022644815007,11.370690368409,11.236286443229,10.4676196263777,10.8645801735022
"ENSG00000109689",8.90704652874394,9.23300139416679,9.04272035666225,9.02946519439479,8.68434224968667,8.9829662533549,8.83426500858491,8.11373093282016,8.6843238936776
"ENSG00000109705",5.02089109796978,4.92353180506416,5.34822710593886,5.4255264215742,5.31556128326217,5.42674333712183,4.27061930623946,4.69282386211015,4.7049560531197
"ENSG00000109736",10.4417147797473,9.60959527214471,9.42801987184539,8.56009230213702,8.7509226046848,9.02154904844702,9.57271155339276,9.44229657952637,9.6142101490639
"ENSG00000109738",4.95677924705833,5.48395635265385,4.96149238237154,4.93130130855144,4.70495906557904,5.15426280410088,4.99690694899455,4.78680171020728,5.31555428450052
"ENSG00000109743",7.51874200190197,5.60393804754015,7.35558067579245,7.66463505670969,7.92661815597825,7.73486340493127,6.81016133295298,6.58999233738994,6.13587108637393
"ENSG00000109756",9.23174844127554,9.5380004784022,9.418532542902,10.18080766507,10.0862049516579,9.95133903812879,10.0339723596695,8.63702179917493,8.96992384234858
"ENSG00000109758",4.80409558087004,4.6856577550923,4.27061930623946,4.5423030649799,4.70495906557904,4.52936434378261,7.23878189642344,7.91791023399444,6.69704093150246
"ENSG00000109762",8.80723855140858,7.9196987497423,8.66308180978714,8.4307812713006,8.35111760008924,8.2763961165304,8.51691923277168,8.25862002213108,8.24572102077682
"ENSG00000109771",5.40053580636738,5.38338319608145,5.44594064823064,5.65646000089362,5.46901039811977,5.91773549583357,5.86237998053422,5.90322980364799,5.96850889655168
"ENSG00000109775",8.61392892255376,7.80422726630691,7.82297158345142,8.44510519355719,8.37437290255326,8.36381370702712,8.36293429018192,7.57476934423797,8.06673650731729
"ENSG00000109787",11.1930442621975,10.9989849537069,10.8273700753578,11.8480779490107,11.6615583709675,11.4566047062017,11.0110328059006,10.6302903417475,10.3050506765159
"ENSG00000109790",8.27461150772478,8.31701243565249,8.61813068203836,7.70350413271115,7.09109235561155,7.81341558082482,7.8252799333905,7.30173649638928,7.63585066419139
"ENSG00000109794",6.88510020725108,6.39284575434648,5.49130372693001,7.50304688181069,7.78286135833064,7.27704623201086,8.01107610138471,5.90322980364799,7.412589862603
"ENSG00000109805",9.73525635922612,8.69094806533282,8.54139595641397,7.75988069403365,7.73553568358191,7.03344542157308,9.193541472419,8.1180810327763,7.38202077338295
"ENSG00000109814",10.1802898737816,10.0250182075413,11.0370549154968,11.7215189990699,11.5725130913127,11.708431325686,10.738921571866,9.04037823984119,8.41229426131421
"ENSG00000109819",5.85751305287819,7.28580838365613,8.34456651802821,9.93781317201595,9.84752502067719,9.50745143434859,8.74619880649963,8.80249059916908,6.8640158831141
"ENSG00000109846",6.76869251645226,6.49108587445256,6.86559476270462,7.34544299376385,7.71126768798635,8.29947134112053,6.37637881825909,6.93221308343646,6.81836664256921
"ENSG00000109854",9.66421713759047,10.5960817153643,10.1678567764091,10.2892870397642,10.9710589614704,10.6975130561776,10.261273176537,10.5540462461698,10.0861854919336
