"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000108852",32.2125748957738,-1.49813982465165,1.01095333309921,0.0058023111912889,0.0262636058891346
"ENSG00000114113",43.0597412438005,1.88597814170692,1.43640500154468,0.00581463653150123,0.0263130792115475
"ENSG00000233608",14.4031671722562,-1.47971995366552,0.991590918290497,0.00581876796884176,0.0263254576747719
"ENSG00000115204",388.383667871915,0.733114434861858,0.300583297551168,0.00582488319693498,0.0263468031769256
"ENSG00000166770",27.5415661494122,-1.27108787166961,0.761839855935175,0.00582659980042115,0.0263482475867006
"ENSG00000136193",1225.39555884736,1.19678707049192,0.680798407732434,0.00583146234777883,0.0263639140474863
"ENSG00000128578",80.2621721232697,1.11354688273606,0.5932752181159,0.00583973952524396,0.0263950067659457
"ENSG00000236015",13.5336604619229,1.54714760942565,1.06662629728194,0.00584586578807664,0.0264163650049751
"ENSG00000196792",376.933266036795,-0.760255181775739,0.315821449493831,0.00585334891334323,0.0264438429465532
"ENSG00000131019",19.3354031083064,1.1665212465547,0.649135137918683,0.00585844942418317,0.0264565974532251
"ENSG00000260230",7.35211926287722,-1.7855331562418,1.32760932588948,0.00585897814947595,0.0264565974532251
"ENSG00000257582",3.08527184530429,-2.31809377587124,2.07391474183758,0.00586178827606217,0.0264629498495821
"ENSG00000139438",118.652196612097,1.27197255093022,0.764213979990816,0.00586601662095078,0.0264757001965698
"ENSG00000197444",93.00336996886,1.1919305435022,0.676708702244923,0.00586894028812454,0.0264825573135115
"ENSG00000103978",1323.99754402091,-0.662651302294322,0.26454126031928,0.00587289019652342,0.0264940407741249
"ENSG00000172340",3534.44187024025,-0.994547533371968,0.480867993395303,0.00587789191725277,0.0265102625887672
"ENSG00000156299",92.5645413558269,-0.983448313647211,0.471380854584492,0.00588234408737014,0.0265239986742082
"ENSG00000110079",174.447469215113,-1.07102169946147,0.551920190979618,0.00588916855103088,0.0265484225117832
"ENSG00000153551",133.261370881539,1.0555917747964,0.537225494517419,0.00590044943548643,0.0265929194562542
"ENSG00000015171",1220.12878886363,-0.776051765208704,0.325301138034116,0.00590290796711203,0.0265976428998403
"ENSG00000249669",31.7510484212232,-1.27959262999873,0.774266365218913,0.00591156971261975,0.0266303081870212
"ENSG00000072071",538.541936313998,0.777194114594182,0.326203697207146,0.00592930587793624,0.0267038263530556
"ENSG00000180828",23.6914611088486,-1.43808293437818,0.950926384370917,0.00593094078694934,0.0267048114659751
"ENSG00000137710",350.995031902731,-0.825109491486426,0.35529443992259,0.0059324848377174,0.0267053871054755
"ENSG00000100985",492.074800305453,1.27942418177633,0.775007266696719,0.00593750519246381,0.0267216074974439
"ENSG00000119616",556.933533240665,-0.636223729034706,0.252145686981322,0.00594776924411725,0.0267614136569599
"ENSG00000110108",1189.69109297029,0.733072711262006,0.301557721923105,0.00594967318556598,0.0267635942891741
"ENSG00000204217",1022.66115201882,-0.656455051031895,0.26202326667315,0.0059551989307982,0.0267820620648847
"ENSG00000274897",4.26222348992663,2.21308356147548,1.87917815864126,0.00596792675197093,0.0268329028998368
"ENSG00000173040",26.7218001094997,-1.1034751996428,0.586276858541625,0.00596947963675761,0.0268334868916182
"ENSG00000162032",84.9385388223129,0.848390922076003,0.370785154762466,0.00597235911799444,0.0268400323851338
"ENSG00000170396",6.82167155285568,-1.51996139288936,1.04396861412149,0.00598819786629105,0.026902219760426
"ENSG00000100578",240.89809826067,-0.733295153689576,0.301994412935585,0.00598945060904833,0.026902219760426
"ENSG00000128274",68.4224322271369,-1.04042209313751,0.524710310223392,0.00599047678708326,0.026902219760426
"ENSG00000149257",2428.05357209931,0.907831450468301,0.4129573077084,0.00600921270374053,0.0269799342748655
"ENSG00000257743",514.47368861907,-1.44377153077993,0.960888904340223,0.00601279505869194,0.026989592102298
"ENSG00000111788",114.515691606891,0.857066654707464,0.377188311197883,0.00602583255365916,0.0270416764551049
"ENSG00000072958",401.261130240516,0.656531609950292,0.262548957124487,0.00603138276693537,0.0270601439058054
"ENSG00000107290",1412.15519660936,-0.554591912962426,0.214971811615421,0.00603568552566531,0.0270730071259445
"ENSG00000204706",4.14929862490627,-2.18339370895138,1.84116015825176,0.00603759173452724,0.027075117083943
"ENSG00000212802",12.9014600549828,1.26172008336767,0.75893352626721,0.00603999639105002,0.0270794607574965
"ENSG00000164309",18.6033974922242,-1.10522196345492,0.59003253295237,0.00604853960908708,0.0271014735613446
"ENSG00000224259",313.001614159788,-1.14922931537114,0.636110506685051,0.00604857983441239,0.0271014735613446
"ENSG00000101367",2716.8161694211,0.736426553671127,0.304181788796894,0.00604921791481676,0.0271014735613446
"ENSG00000122025",15.855693741528,-1.26955566029852,0.768357120703793,0.00606001076607095,0.027143378388551
"ENSG00000179639",22.4153680418669,-1.79178744083964,1.34844941805356,0.0060630296375015,0.0271504511694053
"ENSG00000113552",563.182464635642,0.652252083136833,0.260673632550318,0.00606781837757066,0.0271654442416548
"ENSG00000184857",243.771444920161,0.694850682621456,0.282214955139349,0.0060762421050893,0.0271967000654329
"ENSG00000167914",23.2302828591952,1.57330284171673,1.10802044452758,0.00609136893580195,0.0272568301441453
"ENSG00000183690",9.5338786232937,-1.49017680946549,1.01606246381155,0.00609256716644071,0.0272568301441453
"ENSG00000186998",77.8985859096533,-1.01804054188313,0.506197525458378,0.00610728992398242,0.0273162158672999
"ENSG00000185155",5.49422389834243,-1.98228450675518,1.57514922967029,0.006120674940758,0.0273695915005628
"ENSG00000136643",203.165880009395,-0.726183255312534,0.299196448621962,0.00612666727294003,0.0273898920734543
"ENSG00000172578",190.484431537463,-1.05742832807926,0.544038910111279,0.00613108990187874,0.0274031671675106
"ENSG00000204128",758.167328337808,-0.988940491094517,0.480742103784774,0.00614444762223972,0.0274563622778612
"ENSG00000185252",205.765878342447,0.868549152741273,0.386530948146778,0.00615307868308712,0.0274870140160877
"ENSG00000140451",80.0592092178298,0.81385767180309,0.350484153024199,0.00615561520181573,0.0274870140160877
"ENSG00000149654",3.22862334641862,-2.28400120947537,2.0655218956345,0.00615568012886135,0.0274870140160877
"ENSG00000115353",5.37197715699527,-2.20063734602948,1.88997210192717,0.00617049205998241,0.0275466308653145
"ENSG00000161011",3262.39509352842,0.689568294930927,0.280160423427715,0.00617355427888007,0.027553778233572
"ENSG00000165688",1050.47434183265,0.676452054860704,0.273459775619343,0.00617613122594562,0.0275587568688255
"ENSG00000020256",440.271247733771,0.669855832606986,0.270270675567569,0.00619870764689968,0.0276478995154426
"ENSG00000105982",86.7759583182046,0.999543008018248,0.491121463251315,0.00619904115984999,0.0276478995154426
"ENSG00000183283",4313.06830533084,-0.559852264745283,0.218148053832813,0.00620621436406943,0.0276733469527683
"ENSG00000159079",444.918056480012,0.692037790719321,0.281740954381028,0.00621726139837212,0.0277160515813482
"ENSG00000099385",291.479126670455,0.746453889493135,0.31113988892183,0.00622296667337078,0.0277267364287078
"ENSG00000168918",834.769854516326,1.0791228278644,0.567654913661491,0.00622379690405018,0.0277267364287078
"ENSG00000255733",5.16545320114799,-2.19956137876581,1.89668795997869,0.00622406932718461,0.0277267364287078
"ENSG00000148384",217.492125207806,0.74330980757437,0.309407764031823,0.00622658505939833,0.0277313921740846
"ENSG00000119979",352.683057347989,-0.751510630058324,0.314036062077756,0.00622856427407404,0.0277336567924945
"ENSG00000102393",351.508321345654,0.940232883731593,0.441342441677596,0.00624098240314253,0.0277823902681914
"ENSG00000155975",302.308725646261,-0.763020773456201,0.320737946425667,0.00624358589919871,0.0277874201796531
"ENSG00000055208",1207.80852563429,-0.711191644131234,0.292032544601212,0.00624727857319453,0.0277972940195208
"ENSG00000009844",855.589858387173,-0.7314516131293,0.303020017460245,0.00624990102427356,0.027802203209538
"ENSG00000123454",10.7981929828556,1.53087811173732,1.06901094964809,0.00625133062567965,0.027802203209538
"ENSG00000054938",26.6527537367546,1.22752895839656,0.727956705569531,0.00625488115779193,0.0278114345655464
"ENSG00000125901",601.761835021533,0.995725287888648,0.488862352860107,0.0062633557032978,0.027834931286786
"ENSG00000124535",1064.32149368065,0.830722915883138,0.362365838335028,0.00626584029120422,0.027834931286786
"ENSG00000142207",737.715229991515,0.844320619670789,0.371318818128502,0.00626594486134716,0.027834931286786
"ENSG00000144713",9006.27476705091,0.735299130469917,0.30526595112377,0.00626607007012814,0.027834931286786
"ENSG00000086015",1560.00821686466,-0.806231400855668,0.346885255968089,0.00627456412368568,0.0278660988413426
"ENSG00000183066",10.8715163680404,-1.64091558772913,1.19356249936229,0.00628525525448255,0.0279070069069408
"ENSG00000242534",6.35807103961999,-2.25448481705623,2.02492168233301,0.00629866577647556,0.0279599671720809
"ENSG00000148737",766.430849539615,-0.788988588392051,0.336591500078578,0.00630374043219693,0.0279759080559985
"ENSG00000142185",373.856464132845,1.22980755603667,0.732182594615436,0.00630702652379323,0.0279839056845103
"ENSG00000181035",137.687450915139,0.745398355833959,0.311276185199711,0.00631392655397963,0.028007930611243
"ENSG00000223865",1595.26877887876,-0.887630266714507,0.402282015190011,0.00633259643332577,0.0280714396687719
"ENSG00000164056",351.875095947205,-0.714790024283824,0.294582487669335,0.00633267372476684,0.0280714396687719
"ENSG00000106511",22.3673049898472,-1.56476813233742,1.1109677797933,0.00633270956944135,0.0280714396687719
"ENSG00000170632",723.89037158914,0.699153852780217,0.2863279614341,0.00634206639907322,0.0281063093037188
"ENSG00000116044",1678.44000063793,-0.599752833139462,0.237208620318503,0.00636099700743215,0.0281835809607961
"ENSG00000107819",577.87514779048,0.906892242850004,0.416993380581605,0.00636288642075934,0.0281853298652241
"ENSG00000160867",1216.50519870371,1.05689050551575,0.549070403637103,0.00638840217711125,0.0282917096885361
"ENSG00000065609",4.75281114708526,-2.18891071761383,1.90791435167697,0.00641131262467702,0.0283865043821401
"ENSG00000281181",3.57518128436005,2.23547814128477,2.00654367840572,0.00641829312796973,0.0284107402615318
"ENSG00000167965",636.423241090937,0.822206626245688,0.358505218673047,0.00642819112749875,0.0284478761068397
"ENSG00000160050",59.3852041817659,1.03173141172876,0.525387596248071,0.00643009337761135,0.0284496177432232
"ENSG00000203943",226.520019574923,-1.07929564747956,0.572848181766059,0.00644277207474422,0.0284990272140398
"ENSG00000100823",2632.29114127049,0.736213037050543,0.307292787442892,0.006462665531929,0.028580319872323
"ENSG00000140455",554.756278088534,-0.550066875520267,0.214992751750922,0.00646621841286145,0.0285893272242271
"ENSG00000204116",153.987617915631,-0.852558630543942,0.37928291356077,0.00648556329194029,0.028668135723422
"ENSG00000261269",25.2449247362063,-1.07311100885121,0.567846256810538,0.00650095651711816,0.0287294438817195
"ENSG00000173465",183.068277770139,0.826107787950784,0.361823888860619,0.00650688925240619,0.0287459360652001
"ENSG00000196923",444.81765279588,0.875698275994216,0.395772786360132,0.00650773723616373,0.0287459360652001
"ENSG00000196666",4.099406069033,-2.18703276959775,1.92309530795381,0.00652274669349453,0.0288054881497017
"ENSG00000099290",750.47688188398,-0.824304127266208,0.360878490226433,0.0065297950351924,0.0288298630247303
"ENSG00000106330",183.406040914291,0.957653648150191,0.460346821205146,0.00654326312396592,0.0288813550662554
"ENSG00000119203",559.923104474815,0.639793761799676,0.257434223063623,0.00654452087808821,0.0288813550662554
"ENSG00000197927",26.3731986483382,1.09587253964283,0.592497387552828,0.00654921939588449,0.0288953275966762
"ENSG00000152082",424.554703035007,0.815332396485337,0.355297763862161,0.0065512745519331,0.0288976337370298
"ENSG00000162298",1042.63466489177,0.676514048797441,0.275962982090902,0.00655407486147404,0.0289032248977587
"ENSG00000124802",122.773212133897,0.928799137176915,0.436809183291412,0.00656203549518988,0.0289315649597371
"ENSG00000120658",12.5068682038378,-1.34111192109453,0.867785030773543,0.0065653949843883,0.0289396103834993
"ENSG00000255529",330.663024228397,-0.695808894204918,0.286201577140964,0.00658039849059813,0.0289986832580865
"ENSG00000130758",195.786043289951,0.823227367159232,0.360695795749696,0.00658187221427641,0.0289986832580865
"ENSG00000159239",39.0295561404486,1.01792106157076,0.515268053201947,0.00658735957350769,0.0290160802330377
"ENSG00000171475",1100.23315632416,-0.51404746370863,0.199644015399902,0.00659532127203775,0.0290443655363886
"ENSG00000126001",987.906420752379,0.654202083443085,0.264902344835001,0.00659763049288804,0.0290477511567569
"ENSG00000133116",21.6092157307649,-1.39406668183096,0.929868289237294,0.00659984671939538,0.0290507258607933
"ENSG00000174695",1294.28171084107,-0.695103078437688,0.286002647834122,0.00660616727556248,0.0290717611004158
"ENSG00000125454",183.360729422104,0.89661992810981,0.412467888729561,0.0066139793614986,0.0290993487680306
"ENSG00000164761",119.874021492153,1.07761443919857,0.575048624330522,0.00661610413397921,0.0291019070805799
"ENSG00000229970",7.92148740794324,2.11916284442801,1.81762154669798,0.00661847043564183,0.0291055263537542
"ENSG00000101000",302.237715911409,0.775568037954116,0.331325910245031,0.00662248106406194,0.0291163733795794
"ENSG00000114554",972.948386802227,0.927780593162623,0.437037125734458,0.00663650720309738,0.0291712392374842
"ENSG00000043514",430.190788407442,1.04972444587009,0.547311785408018,0.00664263882987219,0.0291913867198555
"ENSG00000162415",254.460715874756,-0.853580100911798,0.381750985350929,0.00664696079557048,0.0292035740265779
"ENSG00000164117",300.339272851586,-0.758050161596685,0.321318454261326,0.00666314902614514,0.029267878217102
"ENSG00000156052",1641.63832668963,-0.822414788467599,0.361021251828819,0.00666849334705952,0.0292845316826971
"ENSG00000174669",402.254025549196,0.883542208216868,0.403422462157717,0.00667081078825918,0.0292878880172767
"ENSG00000103035",1491.64084495616,0.692315862629588,0.285013203822599,0.00667826724088483,0.0293138001306716
"ENSG00000127528",170.409419311748,-0.925628430606565,0.435914404139636,0.00668006264493389,0.0293148571783845
"ENSG00000148634",690.589584980897,-0.66360501254489,0.270182603455635,0.00668522113917539,0.0293306689207609
"ENSG00000173557",26.9176357025871,1.36690215512939,0.902343103969519,0.00669279286929581,0.0293532424684245
"ENSG00000100036",174.223451036727,1.13408516773019,0.63703670532552,0.00669347948317471,0.0293532424684245
"ENSG00000172172",654.131151208793,0.734797696422505,0.308371451599727,0.00670938269909938,0.0294161426544796
"ENSG00000169247",94.7024167953193,1.27734818690077,0.79976665332593,0.00671386788038728,0.0294289648118231
"ENSG00000157538",892.885990063345,-0.519341133118388,0.202458396810141,0.00671545141345655,0.0294290651414246
"ENSG00000163009",5.53187908357484,1.66958237909479,1.25085686051028,0.00672447138376265,0.0294617464878281
"ENSG00000229344",37.0807474067386,1.59263415328387,1.16293019750872,0.00673032437264868,0.029480540463423
"ENSG00000204954",97.723883748344,0.714063677330556,0.297097852416388,0.00673845579275252,0.0295093035030038
"ENSG00000167261",34.7429760439178,-0.882530791190563,0.403540887355839,0.00674295717306811,0.0295221600679232
"ENSG00000125740",345.926951520684,-1.53899904800156,1.10304998704849,0.00676093016670239,0.0295939786800156
"ENSG00000165644",387.937285654856,0.872704224809543,0.396597275283166,0.00676332724668444,0.0295976008101018
"ENSG00000143429",186.355598347989,0.827189250851914,0.365130422589206,0.00676683372969479,0.0296060750906856
"ENSG00000131849",27.1704034866136,-1.24732824142706,0.767207070463005,0.00677514749897579,0.0296355732749215
"ENSG00000023892",362.342008739482,0.771768879628981,0.330366413697743,0.00677862139435931,0.0296419190097733
"ENSG00000121895",25.378842666587,-1.06705658648836,0.567788395294693,0.00677974209519818,0.0296419190097733
"ENSG00000130881",354.842309542981,1.06896816266556,0.569884986604273,0.00678558021916495,0.029654220419654
"ENSG00000173198",52.3581808465398,-1.09655360355568,0.598802953790581,0.00678570085967053,0.029654220419654
"ENSG00000114520",911.68944109554,-0.773341368218506,0.331382512761692,0.00678736250755637,0.0296546095470321
"ENSG00000127903",6.77575040107866,-1.45034503575115,1.00282159457426,0.00679666041312425,0.0296883542761834
"ENSG00000228109",24.2097008638976,1.06782786784706,0.56969034539143,0.00683070811813325,0.0298301674348399
"ENSG00000204991",1242.10876751786,0.696283954770747,0.288228599334654,0.00684495111981463,0.0298785326236942
"ENSG00000147113",131.453279744587,-0.897808683859097,0.416269640354593,0.0068449520567619,0.0298785326236942
"ENSG00000266472",544.416448498852,0.780193008524001,0.336056291788343,0.00684997977712153,0.0298935590504931
"ENSG00000135363",121.637328639308,-0.950645342435414,0.459162374242236,0.00685638451999639,0.0299124332525341
"ENSG00000159921",1676.08191417428,-1.04960086478762,0.551630262430406,0.00685747727372885,0.0299124332525341
"ENSG00000280202",140.38310777706,-0.902062136778489,0.419780162907549,0.00686386127348322,0.0299333561595914
"ENSG00000177156",2037.09567137699,0.651582182526137,0.265227365857492,0.00687411481874822,0.0299711406097422
"ENSG00000090889",462.550222277189,0.93071383702036,0.442949228167492,0.00688896753181507,0.03002733017285
"ENSG00000105523",992.729993736601,-0.745872728096694,0.316044914431464,0.00689018707418582,0.03002733017285
"ENSG00000107611",13.0883524949045,-1.17807461581124,0.691650614585512,0.00689841526075949,0.0300562422763729
"ENSG00000280734",94.6366622087168,1.02379415082494,0.526965858636265,0.00690660397893095,0.030084969099261
"ENSG00000234127",1300.07295071409,0.638153397969331,0.258711754181092,0.00690947772453489,0.0300905361319987
"ENSG00000132478",459.117135524634,0.623347669123402,0.251435424303908,0.00691179899356933,0.0300936951331648
"ENSG00000258168",12.7991769155996,-1.19367609197747,0.709908793639598,0.00691538241516203,0.030102346768862
"ENSG00000101311",3703.64407203298,1.04597182898377,0.549318549494496,0.00692367120789077,0.0301274221623741
"ENSG00000258216",2.98352150925429,-2.20193850851912,2.04247558205789,0.00692601639216757,0.0301274221623741
"ENSG00000159958",29.6477233511552,-1.22630600028082,0.747750367739608,0.00692637240526043,0.0301274221623741
"ENSG00000239819",77.6690688167018,-2.13874612237867,1.89615606801547,0.00692879567983655,0.0301274221623741
"ENSG00000176927",19.7583684026808,-1.09642109295098,0.602024763471156,0.00692913135271869,0.0301274221623741
"ENSG00000129514",531.584267603088,-0.880283090306069,0.404135412772862,0.00693394715483618,0.0301414111338741
"ENSG00000181163",11321.0152738042,0.868696853976486,0.395714608536576,0.00694069557580116,0.0301637926879194
"ENSG00000100321",49.9452629935711,-1.1573837025595,0.669711672513211,0.00695088322133552,0.0302011071209041
"ENSG00000116514",742.557978913703,-0.917786351705473,0.433642802760402,0.0069768303325112,0.0302979124026465
"ENSG00000134516",362.500908412369,-0.888211079768067,0.410595489844765,0.00697790360419469,0.0302979124026465
"ENSG00000214652",3.60350369082378,-2.06900721415743,1.78179551392001,0.00697798343133551,0.0302979124026465
"ENSG00000180822",149.055496012946,0.825712435507195,0.36633792938467,0.00698959509407003,0.030340058131553
"ENSG00000204344",205.935359092298,0.677674918046538,0.279331093448148,0.00699090802256975,0.030340058131553
"ENSG00000158571",9.56883900946492,1.37612510143935,0.924762789158114,0.00699332639970592,0.0303419408315406
"ENSG00000171097",49.4416469782614,0.869014967434587,0.396551844382635,0.00699459122314427,0.0303419408315406
"ENSG00000182872",1139.73803672012,0.589961008968145,0.235846364115895,0.00699616899483156,0.0303419408315406
"ENSG00000178752",16.0078547618696,1.25858466321341,0.788119432388638,0.00701681770610847,0.0304244956275207
"ENSG00000150551",9.24374087077262,1.35714891734002,0.903685188702639,0.0070224164664484,0.0304417717949006
"ENSG00000064687",356.928568610793,0.908791787862075,0.42713346147627,0.00702762395285565,0.0304573442608593
"ENSG00000188976",1678.83264129641,0.82410439856137,0.365679502597429,0.0070322541917905,0.0304704083857062
"ENSG00000005108",46.6233762052636,-1.14557916225212,0.658711312629631,0.0070362199980069,0.0304805882155792
"ENSG00000167232",568.56916072679,-0.737489481873251,0.312360661682391,0.00704056145232961,0.0304923902863067
"ENSG00000124116",26.2704096600393,1.35907819848402,0.906719224891883,0.00704282944977037,0.0304952089401423
"ENSG00000164168",604.530409038205,-0.7340027967952,0.310443878435891,0.00705044164075318,0.0305211611615433
"ENSG00000162398",8.78818312394065,-1.39036646261777,0.943950309197289,0.00705775643445613,0.0305458143411841
"ENSG00000278540",1017.53196550436,0.55590642754638,0.22032317780585,0.00705991686712966,0.0305478797194604
"ENSG00000214517",730.089994378965,0.716132553108729,0.300490121547312,0.00706147360116286,0.0305478797194604
"ENSG00000149131",1547.70903926927,0.966563213683924,0.476583572623124,0.00708731709515092,0.0306526464365277
"ENSG00000151458",400.803043673189,-0.790048669603857,0.344260944262873,0.0070966937908863,0.0306861625349101
"ENSG00000126749",216.912557501537,0.61909982826133,0.250422224384471,0.00711114037027298,0.0307347657681438
"ENSG00000187240",64.1428601706749,-1.07942016860272,0.588004063389055,0.00711119388271789,0.0307347657681438
"ENSG00000123643",1102.25423919732,-0.919161691976251,0.436626618734008,0.0071178285478701,0.0307563915965138
"ENSG00000230910",4.05291606389749,-2.09893636412778,1.85232526123773,0.00713486325458452,0.0308229361722108
"ENSG00000179632",1377.22752756681,0.732185969986884,0.310055951820758,0.00713955087985583,0.0308361225243796
"ENSG00000149925",15127.141988284,0.90111312420585,0.422600987956996,0.00714742285760687,0.0308579351580621
"ENSG00000151468",227.115717663429,0.955648276678354,0.467859505494903,0.00714787403990111,0.0308579351580621
"ENSG00000006555",636.083287637037,-1.12437301701323,0.638104137924261,0.00715790260428262,0.0308941564222837
"ENSG00000147533",902.243824053868,0.632653955508577,0.257401153926602,0.00716692161720016,0.0309260047907422
"ENSG00000111640",34335.2061030821,0.82550664840827,0.36803784297121,0.00717955004183007,0.0309734100065865
"ENSG00000167632",472.594989344678,0.697078882429631,0.290918185552457,0.00718963304630544,0.031009814811112
"ENSG00000105556",287.212813233864,0.763654596511153,0.328910026471842,0.00719941093907467,0.0310448872806154
"ENSG00000105700",835.947090124931,0.658332937746659,0.270647654277611,0.00721468360454582,0.0311036325402196
"ENSG00000147403",16335.3381956837,0.701492364108629,0.293528756674455,0.0072223735787402,0.0311296682455552
"ENSG00000162849",56.8124843213068,1.18139211414396,0.704754622398846,0.0072284713655834,0.0311425229667143
"ENSG00000158710",7514.78193290773,0.821911835763115,0.366103951414944,0.00722972427511901,0.0311425229667143
"ENSG00000170954",57.886768323016,-1.24813843508023,0.782783105660178,0.00723117146969918,0.0311425229667143
"ENSG00000101004",228.522376941852,1.18151048980014,0.704991873088076,0.00723204727488493,0.0311425229667143
"ENSG00000179134",1083.188711515,0.720997953868672,0.304395239306655,0.00723361354373489,0.0311425229667143
"ENSG00000232237",5.70911933535713,1.87715109928191,1.53617442419244,0.00724999280269686,0.0312047257474753
"ENSG00000111716",4995.05558397994,0.825900271439891,0.368992880554758,0.00725137127991921,0.0312047257474753
"ENSG00000271959",8.46904128577167,1.59057357293762,1.18804152180396,0.00726744284221336,0.0312667510097233
"ENSG00000151948",16.1775429307299,1.19017495012215,0.71611298598702,0.00727022614031007,0.0312715908594496
"ENSG00000121211",58.9954037403177,1.02256198405892,0.532627657561466,0.00727193801756376,0.0312718210255872
"ENSG00000019169",116.241239889495,1.48951255583633,1.06968309589947,0.00728013621581795,0.0312999381262378
"ENSG00000165527",2406.95709052001,-0.668542548269039,0.276334417243173,0.00728271813966956,0.0313039015180645
"ENSG00000087250",33.5241194278353,1.71489812988269,1.33705639005276,0.00728884243303852,0.0313180091637727
"ENSG00000130723",2443.72943932009,0.484660065408069,0.189542256244776,0.0072893590823328,0.0313180091637727
"ENSG00000071282",188.033350048571,0.83505900553353,0.375627521074858,0.00729098267110156,0.0313180091637727
"ENSG00000182578",716.37515124475,-0.79280161780598,0.347812630165743,0.00730745417906376,0.0313799962144897
"ENSG00000164920",44.4541392878787,-1.45868891458466,1.03459789523086,0.00730874176030327,0.0313799962144897
"ENSG00000213638",116.922261291846,0.719025742598538,0.303873162321549,0.00731856747406115,0.0314150300155637
"ENSG00000133561",350.985544932812,-0.922670078641101,0.442220481886295,0.00732229214526049,0.0314238650394122
"ENSG00000185825",4103.88414665147,0.862886731133867,0.395729610010102,0.00732537551709518,0.0314299445110043
"ENSG00000151292",618.500142684648,-0.851465592566151,0.387578010007108,0.00733459071835687,0.0314623241983748
"ENSG00000243135",4.99724561984165,2.04904973461954,1.7919403309862,0.00733792202588417,0.0314631410596876
"ENSG00000180543",67.3447203188395,-0.901173993796581,0.425011278347592,0.00733811817258874,0.0314631410596876
"ENSG00000114948",31.665818693258,-1.05472682030768,0.566916363056271,0.00734494650414808,0.0314852594291249
"ENSG00000107815",457.606525999235,0.944724294715185,0.461365584092023,0.00735453863856446,0.0315192125244114
"ENSG00000137575",2041.59920964911,-0.647491780399863,0.265922274179609,0.00735892286203127,0.0315308358121617
"ENSG00000164305",842.934322466791,-0.681167878221547,0.283566582723332,0.00737840514978082,0.0316071299203582
"ENSG00000169221",879.697429020995,0.655398595702713,0.270185919486379,0.00739717296308955,0.0316803294492345
"ENSG00000110107",2077.31916950904,0.794026495295328,0.349484760605717,0.00741132203764156,0.0317337192697109
"ENSG00000104859",553.44760828314,0.602906598036219,0.244135609939122,0.00742461817048388,0.031776721245615
"ENSG00000054983",819.799961732307,-1.01237652061296,0.525323814370712,0.00742473531358009,0.031776721245615
"ENSG00000244607",13.7710559690617,-1.35362916303666,0.91501782824096,0.00743606283958507,0.0318179797971536
"ENSG00000142867",490.085824683337,-0.858154715325871,0.393571647321489,0.00744632703046538,0.0318546707834586
"ENSG00000149311",581.52911484204,-0.764728662316089,0.331623966910589,0.00746276659946756,0.0319177568079292
"ENSG00000164930",413.668929342258,0.627340581149523,0.256344355173317,0.00746516491848699,0.0319207743464647
"ENSG00000230630",29.6586135842355,-1.17591788698651,0.705184546501404,0.0074725121773325,0.0319449472065198
"ENSG00000123572",5.1652095796459,-1.74561370276097,1.38659050786453,0.00748725579098519,0.0320007213170008
"ENSG00000160211",470.425857219795,0.85749089719636,0.393680522704708,0.00750250989614223,0.032053697395675
"ENSG00000213186",93.3974221640199,0.772658177975411,0.336803431235517,0.00750305034228718,0.032053697395675
"ENSG00000101997",339.853295873054,0.689603117426788,0.288952215085758,0.00751756527569043,0.0321084322545174
"ENSG00000162594",23.10317185141,-1.06930369396108,0.586134433935575,0.00752401629257329,0.0321287081587533
"ENSG00000185332",22.7650050784772,1.57011523849708,1.17694064975036,0.00753196637283909,0.0321508248347131
"ENSG00000157227",3402.79241068102,0.727986747034781,0.310434256409256,0.00753260561699966,0.0321508248347131
"ENSG00000157653",12.3697804590037,1.20601188728064,0.742475210157925,0.00754055496876531,0.0321774711577297
"ENSG00000178803",7.07130813622336,1.48287486100683,1.0735200770439,0.00754519120705914,0.032183507994041
"ENSG00000265489",6.95330122636201,-1.47197844925493,1.0606019241505,0.0075469759458418,0.032183507994041
"ENSG00000168538",533.029663411339,-0.642878411855839,0.264607736330804,0.00754708979952534,0.032183507994041
"ENSG00000116005",1163.37389892166,-0.836197878926544,0.378994376923679,0.00755361589054563,0.0322040549057244
"ENSG00000145241",262.580098417927,-0.683158208115161,0.285715253214338,0.00755634409511619,0.0322084042951189
"ENSG00000137054",309.155048325339,0.858863331480568,0.395307288059311,0.00756173445118569,0.0322232413592463
"ENSG00000072364",1424.15647391091,-0.726373938349826,0.309721159627586,0.0075632426290515,0.0322232413592463
"ENSG00000106617",376.117089696394,-0.856473434974003,0.393596679114001,0.00756529921286252,0.0322247226692904
"ENSG00000151726",701.339526985904,1.02431841053335,0.540040093042338,0.00757542991777892,0.0322541395908862
"ENSG00000101076",5165.72760154762,0.510650761492428,0.202015369884409,0.0075756262527462,0.0322541395908862
"ENSG00000168763",610.814096556664,0.577736213871241,0.232828471889499,0.00758303030078727,0.0322714842215875
"ENSG00000158792",215.669820535913,0.714058454675765,0.302864329896902,0.00758312279714982,0.0322714842215875
"ENSG00000165959",1056.8497538489,-0.968741381086917,0.486571643634164,0.00760304308887291,0.0323489583770028
"ENSG00000196935",226.705433978157,-0.751901207287862,0.324983542940502,0.00760753209626862,0.0323607563138591
"ENSG00000272908",9.0347924938141,-1.35116961314652,0.918986398946362,0.00762383913014667,0.032422073736647
